,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1095,78,Jan-2025,,Bengaluru,562123,,Male,45 to 50 years,Self-Employed,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,10-11,,5-6,
,1096,78,Jan-2025,,Bengaluru,562123,,Female,35 to 40 years,Self-Employed,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,10-11,,12-13,,10-11,
,1097,78,Jan-2025,,Bengaluru,562123,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,No change in prices,Price increase more than current rate,10-11,,10-11,,10-11,
,1098,78,Jan-2025,,Bengaluru,562123,,Female,45 to 50 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,No change in prices,No change in prices,Price increase more than current rate,Price increase more than current rate,8-9,,12-13,,13-14,
,1099,78,Jan-2025,,Bengaluru,562123,,Male,Up to 25 years,Other category,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,12-13,,10-11,
,1100,78,Jan-2025,,Bengaluru,590016,,Male,50 to 55 years,Daily workers,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,7-8,,6-7,
,1101,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Other category,No change in prices,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,No change in prices,No change in prices,Price increase less than current rate,Price increase similar to current rate,No change in prices,>=16,20,>=16,20,>=16,20
,1102,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Homemaker,Price increase similar to current rate,,Decline in prices,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase less than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,10-11,,10-11,
,1103,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Homemaker,Price increase similar to current rate,,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,10-11,,10-11,,15-16,
,1104,78,Jan-2025,,Bhopal,462001,,Male,40 to 45 years,Other employees,Decline in prices,,Decline in prices,Decline in prices,Decline in prices,No change in prices,Decline in prices,Decline in prices,Decline in prices,No change in prices,Decline in prices,No change in prices,No change in prices,>=16,20,10-11,,<1,
,1105,78,Jan-2025,,Bhopal,462001,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,>=16,30,>=16,30,>=16,30
,1106,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,6-7,,15-16,
,1107,78,Jan-2025,,Bhopal,462001,,Male,25 to 30 years,Self-Employed,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,>=16,20,>=16,20
,1108,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,5-6,,10-11,,5-6,
,1109,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Other category,Price increase more than current rate,,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,10-11,,10-11,
,1110,78,Jan-2025,,Bhopal,462001,,Female,35 to 40 years,Homemaker,No change in prices,,Decline in prices,Decline in prices,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,No change in prices,No change in prices,No change in prices,Price increase similar to current rate,Price increase similar to current rate,1-2,,1-2,,1-2,
,1111,78,Jan-2025,,Bhopal,462001,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,10-11,,10-11,,10-11,
,1112,78,Jan-2025,,Bhopal,462001,,Female,45 to 50 years,Homemaker,Price increase similar to current rate,,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase less than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase less than current rate,No change in prices,Price increase similar to current rate,Price increase less than current rate,>=16,90,>=16,90,>=16,90
,1113,78,Jan-2025,,Bhopal,462001,,Male,60 years and above,Daily workers,Price increase more than current rate,,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,No change in prices,>=16,20,>=16,25,>=16,40
,1114,78,Jan-2025,,Bhopal,462001,,Male,55 to 60 years,Self-Employed,Price increase more than current rate,,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase similar to current rate,Decline in prices,Decline in prices,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,10-11,,>=16,50,10-11,
,1115,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Homemaker,Price increase more than current rate,,Decline in prices,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,5-6,,7-8,,12-13,
,1116,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,8-9,,10-11,,10-11,
,1117,78,Jan-2025,,Bhopal,462001,,Female,40 to 45 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,15-16,,>=16,20
,1118,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Homemaker,Price increase similar to current rate,,Decline in prices,No change in prices,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,5-6,,5-6,,7-8,
,1119,78,Jan-2025,,Bhopal,462001,,Female,35 to 40 years,Self-Employed,No change in prices,,Decline in prices,No change in prices,No change in prices,Decline in prices,No change in prices,No change in prices,No change in prices,No change in prices,No change in prices,Price increase more than current rate,No change in prices,>=16,80,>=16,80,<1,
,1120,78,Jan-2025,,Bhopal,462001,,Female,35 to 40 years,Homemaker,Price increase more than current rate,,Decline in prices,Price increase less than current rate,Decline in prices,Decline in prices,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,12-13,,12-13,
,1121,78,Jan-2025,,Bhopal,462001,,Female,40 to 45 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase less than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase less than current rate,Decline in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,10-11,,10-11,,12-13,
,1122,78,Jan-2025,,Bhopal,462001,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,>=16,20,>=16,30,>=16,30
,1123,78,Jan-2025,,Bhopal,462001,,Female,35 to 40 years,Self-Employed,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,4-5,,4-5,,4-5,
,1124,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,>=16,50,>=16,60,>=16,60
,1125,78,Jan-2025,,Bhopal,462001,,Male,Up to 25 years,Other employees,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,3-4,,6-7,,5-6,
,1126,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,3-4,,5-6,,5-6,
,1127,78,Jan-2025,,Bhopal,462001,,Male,Up to 25 years,Self-Employed,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,7-8,,8-9,,8-9,
,1128,78,Jan-2025,,Bhopal,462001,,Female,30 to 35 years,Daily workers,No change in prices,,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,No change in prices,10-11,,10-11,,15-16,
,1129,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Homemaker,Price increase more than current rate,,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,10-11,,15-16,,10-11,
,1130,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Other category,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,7-8,,14-15,,15-16,
,1131,78,Jan-2025,,Bhopal,462001,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,12-13,,12-13,,>=16,18
,1132,78,Jan-2025,,Bhopal,462001,,Female,50 to 55 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,6-7,,6-7,
,1133,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Self-Employed,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,3-4,,3-4,,3-4,
,1134,78,Jan-2025,,Bhopal,462001,,Female,35 to 40 years,Homemaker,Price increase similar to current rate,,Price increase less than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,5-6,,5-6,,5-6,
,1135,78,Jan-2025,,Bhopal,462001,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,10-11,,10-11,,10-11,
,1136,78,Jan-2025,,Bhopal,462001,,Male,40 to 45 years,Daily workers,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,5-6,,10-11,,10-11,
,1137,78,Jan-2025,,Bhopal,462001,,Female,55 to 60 years,Retired persons,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,3-4,,3-4,,3-4,
,1138,78,Jan-2025,,Bhopal,462001,,Female,50 to 55 years,Homemaker,Price increase more than current rate,,Decline in prices,Price increase more than current rate,Decline in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,60,>=16,70,>=16,70
,1139,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,50,>=16,99,>=16,99
,1140,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Other category,Price increase more than current rate,,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,20,>=16,25,>=16,30
,1141,78,Jan-2025,,Bhopal,462001,,Female,35 to 40 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,10-11,,10-11,
,1142,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Daily workers,No change in prices,,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Decline in prices,No change in prices,No change in prices,No change in prices,Price increase similar to current rate,No change in prices,No change in prices,No change in prices,8-9,,8-9,,<1,
,1143,78,Jan-2025,,Bhopal,462001,,Female,55 to 60 years,Daily workers,Price increase more than current rate,,Price increase more than current rate,Price increase similar to current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,>=16,20,>=16,19
,1144,78,Jan-2025,,Bhopal,462001,,Female,Up to 25 years,Other category,Price increase more than current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,10-11,,11-12,,11-12,
,1145,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Homemaker,Decline in prices,,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,No change in prices,Decline in prices,5-6,,4-5,,<1,
,1146,78,Jan-2025,,Bhopal,462001,,Female,35 to 40 years,Daily workers,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,>=16,20,>=16,30
,1147,78,Jan-2025,,Bhopal,462001,,Female,25 to 30 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase less than current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase less than current rate,Price increase less than current rate,4-5,,4-5,,3-4,
,1148,78,Jan-2025,,Bhopal,462003,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,5-6,,8-9,,7-8,
,1149,78,Jan-2025,,Bhopal,462003,,Female,30 to 35 years,Homemaker,Decline in prices,,Price increase more than current rate,No change in prices,No change in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,Decline in prices,10-11,,5-6,,<1,
,1150,78,Jan-2025,,Bhopal,462003,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Decline in prices,Price increase less than current rate,Price increase similar to current rate,Price increase more than current rate,No change in prices,Decline in prices,Decline in prices,Decline in prices,No change in prices,Price increase more than current rate,Price increase more than current rate,>=16,30,>=16,30,<1,
,1151,78,Jan-2025,,Bhopal,462003,,Female,35 to 40 years,Homemaker,Price increase more than current rate,,Decline in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,No change in prices,Price increase similar to current rate,Price increase similar to current rate,5-6,,10-11,,>=16,50
,1152,78,Jan-2025,,Bhopal,462003,,Female,30 to 35 years,Homemaker,Price increase less than current rate,,Decline in prices,No change in prices,No change in prices,Price increase more than current rate,Decline in prices,Price increase similar to current rate,No change in prices,Price increase more than current rate,No change in prices,Price increase similar to current rate,Price increase more than current rate,5-6,,2-3,,5-6,
,1153,78,Jan-2025,,Bhopal,462003,,Male,35 to 40 years,Self-Employed,Price increase similar to current rate,,Price increase similar to current rate,Decline in prices,Price increase similar to current rate,Decline in prices,Decline in prices,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Decline in prices,4-5,,4-5,,5-6,
,1154,78,Jan-2025,,Bhopal,462003,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,15-16,,15-16,,15-16,
,1155,78,Jan-2025,,Bhopal,462003,,Female,30 to 35 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,No change in prices,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,No change in prices,No change in prices,No change in prices,10-11,,10-11,,10-11,
,1156,78,Jan-2025,,Bhopal,462003,,Female,60 years and above,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,5-6,,7-8,,8-9,
,1157,78,Jan-2025,,Bhopal,462003,,Female,45 to 50 years,Homemaker,Price increase more than current rate,,Decline in prices,Price increase less than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase less than current rate,Price increase less than current rate,Price increase less than current rate,Price increase more than current rate,Price increase similar to current rate,5-6,,10-11,,5-6,
,1158,78,Jan-2025,,Bhopal,462003,,Female,25 to 30 years,Self-Employed,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,>=16,35,>=16,35,>=16,35
,1159,78,Jan-2025,,Bhopal,462003,,Male,25 to 30 years,Other employees,Price increase similar to current rate,,No change in prices,No change in prices,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,6-7,,6-7,,6-7,
,1160,78,Jan-2025,,Bhopal,462003,,Female,50 to 55 years,Homemaker,No change in prices,,No change in prices,No change in prices,No change in prices,Price increase similar to current rate,No change in prices,Price increase similar to current rate,No change in prices,Price increase more than current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,10-11,,10-11,,10-11,
,1161,78,Jan-2025,,Bhopal,462003,,Female,25 to 30 years,Other category,Price increase more than current rate,,Price increase similar to current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,10-11,,>=16,20,>=16,20
,1162,78,Jan-2025,,Bhopal,462003,,Female,40 to 45 years,Self-Employed,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,>=16,50,>=16,80,>=16,80
,1163,78,Jan-2025,,Bhopal,462004,,Male,Up to 25 years,Other category,Price increase less than current rate,,No change in prices,Price increase similar to current rate,Price increase less than current rate,Price increase similar to current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase less than current rate,Price increase less than current rate,Price increase more than current rate,Price increase similar to current rate,4-5,,2-3,,5-6,
,1164,78,Jan-2025,,Bhopal,462004,,Female,Up to 25 years,Homemaker,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,3-4,,5-6,,5-6,
,1165,78,Jan-2025,,Bhopal,462004,,Female,Up to 25 years,Other category,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,10-11,,10-11,,10-11,
,1166,78,Jan-2025,,Bhopal,462004,,Male,25 to 30 years,Other employees,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,4-5,,6-7,,6-7,
,1167,78,Jan-2025,,Bhopal,462004,,Female,Up to 25 years,Self-Employed,Price increase similar to current rate,,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,10-11,,10-11,,10-11,
,1168,78,Jan-2025,,Bhopal,462004,,Female,40 to 45 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,5-6,,5-6,,10-11,
,1169,78,Jan-2025,,Bhopal,462004,,Male,Up to 25 years,Daily workers,Price increase more than current rate,,Price increase similar to current rate,No change in prices,No change in prices,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,No change in prices,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,15-16,,>=16,20,>=16,25
,1170,78,Jan-2025,,Bhopal,462004,,Female,30 to 35 years,Homemaker,Price increase more than current rate,,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,10-11,,15-16,,15-16,
,1171,78,Jan-2025,,Bhopal,462004,,Female,40 to 45 years,Homemaker,Price increase more than current rate,,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,6-7,,8-9,,6-7,
,1172,78,Jan-2025,,Bhopal,462004,,Female,Up to 25 years,Other category,Price increase more than current rate,,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,Price increase more than current rate,Price increase more than current rate,Price increase more than current rate,Price increase similar to current rate,8-9,,10-11,,10-11,
,1173,78,Jan-2025,,Bhopal,462004,,Female,25 to 30 years,Homemaker,Price increase similar to current rate,,Price increase more than current rate,Price increase more than current rate,Decline in prices,Price increase less than current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,No change in prices,>=16,50,>=16,50,>=16,50
,1174,78,Jan-2025,,Bhopal,462004,,Female,25 to 30 years,Homemaker,Price increase similar to current rate,,Price increase similar to current rate,Price increase similar to current rate,No change in prices,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,Price increase similar to current rate,5-6,,5-6,,5-6,
